term,subcategory,subcat_sim,category,category_display,pillar,is_seed
regulatory,Accountability & Integrity,0.48356255888938904,DIM8_9,G5,G,False
regulatory_agency,Operations & Performance,0.589833676815033,DIM7,G4,G,False
regulatory_authorities,Bidding & Contract Management,0.5299062132835388,DIM6,G3,G,False
regulatory_authority,Operations & Performance,0.5482152700424194,DIM7,G4,G,False
regulatory_framework,Legal & Law,0.5987439751625061,DIM1,G1,G,False
regulatory_regime,Operations & Performance,0.5457280278205872,DIM7,G4,G,False
reimbursement,Grievance Mechanisms,0.4943498373031616,ESS2,S1,S,False
reimbursements,Grievance Mechanisms,0.4636199474334717,ESS2,S1,S,False
reinvestment,Fiscal Management & Sustainability,0.5162137746810913,DIM2_3,G2,G,False
relics,Cultural Heritage,0.5061763525009155,ESS8,S5,S,False
relocation,Displacement & Resettlement,0.5651757717132568,ESS5,S3,S,False
remuneration,Labor Management & Employment,0.630230188369751,ESS2,S1,S,False
renewable,Energy Efficiency,0.5674317479133606,ESS3_R,E2,E,False
renewable_energy,Energy Efficiency,0.8419008255004883,ESS3_R,E2,E,False
renewable_energy_development,Energy Efficiency,0.6560878157615662,ESS3_R,E2,E,False
renewable_energy_projects,Energy Efficiency,0.6293585300445557,ESS3_R,E2,E,False
renewable_energy_sources,Energy Efficiency,0.7079635858535767,ESS3_R,E2,E,False
renewable_energy_technologies,Energy Efficiency,0.6228099465370178,ESS3_R,E2,E,False
reparation,Grievance Mechanisms,0.6049226522445679,ESS2,S1,S,False
repaying,Fiscal Management & Sustainability,0.48906269669532776,DIM2_3,G2,G,False
repayments,Fiscal Management & Sustainability,0.4767518639564514,DIM2_3,G2,G,False
reporting_requirements,Transparency & Disclosure,0.5468396544456482,DIM8_9,G5,G,False
reporting_system,Operations & Performance,0.5514708757400513,DIM7,G4,G,False
reputation,Accountability & Integrity,0.43070557713508606,DIM8_9,G5,G,False
requisition,Bidding & Contract Management,0.5453778505325317,DIM6,G3,G,False
reservations,Indigenous Peoples,0.5246221423149109,ESS7,S4,S,False
reservoir_area,Water Resources & Conservation,0.5829928517341614,ESS3_R,E2,E,False
reservoirs,Water Resources & Conservation,0.5470792651176453,ESS3_R,E2,E,False
resettlement,Displacement & Resettlement,0.7476060390472412,ESS5,S3,S,False
resettlement_action,Displacement & Resettlement,0.6906332969665527,ESS5,S3,S,False
resettlement_action_plan,Displacement & Resettlement,0.7799319624900818,ESS5,S3,S,False
resettlement_action_plans,Displacement & Resettlement,0.7559269070625305,ESS5,S3,S,False
resettlement_budget,Displacement & Resettlement,0.7172834873199463,ESS5,S3,S,False
resettlement_compensation,Displacement & Resettlement,0.8257246017456055,ESS5,S3,S,False
resettlement_impacts,Displacement & Resettlement,0.805497407913208,ESS5,S3,S,False
resettlement_information,Displacement & Resettlement,0.7876033782958984,ESS5,S3,S,False
resettlement_information_booklet,Displacement & Resettlement,0.6614317893981934,ESS5,S3,S,False
resettlement_issues,Displacement & Resettlement,0.8099322319030762,ESS5,S3,S,False
resettlement_monitoring,Displacement & Resettlement,0.7164571285247803,ESS5,S3,S,False
resettlement_office,Displacement & Resettlement,0.7534502744674683,ESS5,S3,S,False
resettlement_offices,Displacement & Resettlement,0.7785969376564026,ESS5,S3,S,False
resettlement_plans,Displacement & Resettlement,0.8128538131713867,ESS5,S3,S,False
resettlement_policy,Displacement & Resettlement,0.7485744953155518,ESS5,S3,S,False
resettlement_program,Displacement & Resettlement,0.7239717841148376,ESS5,S3,S,False
resettlement_related,Displacement & Resettlement,0.7944843769073486,ESS5,S3,S,False
resettlement_sites,Displacement & Resettlement,0.7820642590522766,ESS5,S3,S,False
residence,Land Acquisition & Property Rights,0.49302050471305847,ESS5,S3,S,False
residences,Land Acquisition & Property Rights,0.44285470247268677,ESS5,S3,S,False
resource_use,Raw Material Use,0.684019148349762,ESS3_R,E2,E,False
respiratory,Emissions & Hazardous Pollutants,0.43532171845436096,ESS3_P,E1,E,False
responsibility,Accountability & Integrity,0.5369093418121338,DIM8_9,G5,G,False
responsible,Accountability & Integrity,0.5003190636634827,DIM8_9,G5,G,False
restructuring_plan,Strategic Plan,0.635871171951294,DIM1,G1,G,False
retroactive_financing,Fiscal Management & Sustainability,0.4990195631980896,DIM2_3,G2,G,False
revenue,Fiscal Management & Sustainability,0.4871951937675476,DIM2_3,G2,G,False
revenue_earning,Economic Efficiency & Benefits,0.500872790813446,DIM2_3,G2,G,False
revenue_sharing,Cost Analysis & Valuation,0.4101128876209259,DIM2_3,G2,G,False
revenues,Fiscal Management & Sustainability,0.5136692523956299,DIM2_3,G2,G,False
revision,Dispute Resolution,0.4241887032985687,DIM7,G4,G,False
revisions,Dispute Resolution,0.4021051228046417,DIM7,G4,G,False
rights,Land Acquisition & Property Rights,0.42365652322769165,ESS5,S3,S,False
riparian,Species & Wildlife,0.430412620306015,ESS6,E3,E,False
risk,Workplace Health & Safety,0.5134093761444092,ESS2,S1,S,False
risk_analysis,Safety Assessment & Standards,0.6228026747703552,ESS4,S2,S,False
risk_assessment,Safety Assessment & Standards,0.7689037322998047,ESS4,S2,S,False
risk_based,Safety Assessment & Standards,0.6002978086471558,ESS4,S2,S,False
risk_management,Safety Assessment & Standards,0.7331880927085876,ESS4,S2,S,False
risk_mitigation,Safety Assessment & Standards,0.5690315961837769,ESS4,S2,S,False
risk_mitigation_measures,Safety Assessment & Standards,0.5818064212799072,ESS4,S2,S,False
risk_rating,Safety Assessment & Standards,0.5672502517700195,ESS4,S2,S,False
risks,Workplace Health & Safety,0.5118319392204285,ESS2,S1,S,False
river,Water Resources & Conservation,0.4158611297607422,ESS3_R,E2,E,False
river_basin,Water Resources & Conservation,0.6083272695541382,ESS3_R,E2,E,False
river_water,Water Resources & Conservation,0.7108219861984253,ESS3_R,E2,E,False
river_water_quality,Water Resources & Conservation,0.6571915745735168,ESS3_R,E2,E,False
road_accident,Accidents & Hazards,0.7359201908111572,ESS4,S2,S,False
road_accidents,Accidents & Hazards,0.7696722745895386,ESS4,S2,S,False
road_asset,Land Acquisition & Property Rights,0.4914056360721588,ESS5,S3,S,False
road_assets,Land Acquisition & Property Rights,0.4698013365268707,ESS5,S3,S,False
road_maintenance_fee,Cost Analysis & Valuation,0.4790145754814148,DIM2_3,G2,G,False
road_maintenance_management,Accidents & Hazards,0.5493927597999573,ESS4,S2,S,False
road_safety_action,Accidents & Hazards,0.6621781587600708,ESS4,S2,S,False
road_safety_activities,Safety Assessment & Standards,0.6289171576499939,ESS4,S2,S,False
road_safety_audit,Safety Assessment & Standards,0.6935716867446899,ESS4,S2,S,False
road_safety_audits,Safety Assessment & Standards,0.6810181736946106,ESS4,S2,S,False
road_safety_component,Safety Assessment & Standards,0.6178637146949768,ESS4,S2,S,False
road_safety_improvement,Accidents & Hazards,0.6544432640075684,ESS4,S2,S,False
road_safety_issues,Accidents & Hazards,0.6682825684547424,ESS4,S2,S,False
road_safety_management,Accidents & Hazards,0.6660007834434509,ESS4,S2,S,False
road_safety_measures,Accidents & Hazards,0.6832431554794312,ESS4,S2,S,False
road_safety_program,Safety Assessment & Standards,0.6265941262245178,ESS4,S2,S,False
road_safety_situation,Accidents & Hazards,0.6668722033500671,ESS4,S2,S,False
road_traffic,Accidents & Hazards,0.6656822562217712,ESS4,S2,S,False
road_traffic_safety,Accidents & Hazards,0.6954827904701233,ESS4,S2,S,False
road_transport_costs,Cost Analysis & Valuation,0.6037074327468872,DIM2_3,G2,G,False
road_user_costs,Cost Analysis & Valuation,0.5575169920921326,DIM2_3,G2,G,False
road_users,Accidents & Hazards,0.5494731664657593,ESS4,S2,S,False
routine_maintenance,Operations & Performance,0.6383539438247681,DIM7,G4,G,False
routine_maintenance_activities,Operations & Performance,0.5794915556907654,DIM7,G4,G,False
rules,Accountability & Integrity,0.4334425926208496,DIM8_9,G5,G,False
runoff,Water Resources & Conservation,0.4989354610443115,ESS3_R,E2,E,False
rural,Indigenous Peoples,0.47867345809936523,ESS7,S4,S,False
rural_communities,Indigenous Peoples,0.5782897472381592,ESS7,S4,S,False
rural_electrification,Energy Efficiency,0.5288217663764954,ESS3_R,E2,E,False
rural_energy,Energy Efficiency,0.6672677397727966,ESS3_R,E2,E,False
rural_water,Water Resources & Conservation,0.7264884114265442,ESS3_R,E2,E,False
rural_water_supply,Water Resources & Conservation,0.7081975936889648,ESS3_R,E2,E,False
safe_drinking_water,Water Resources & Conservation,0.6506128907203674,ESS3_R,E2,E,False
safe_water,Water Resources & Conservation,0.7074001431465149,ESS3_R,E2,E,False
safeguards,Accountability & Integrity,0.5207611918449402,DIM8_9,G5,G,False
safety,Safety Assessment & Standards,0.6841738820075989,ESS4,S2,S,False
safety_action,Safety Assessment & Standards,0.6924673318862915,ESS4,S2,S,False
safety_audit,Safety Assessment & Standards,0.821858823299408,ESS4,S2,S,False
safety_audits,Safety Assessment & Standards,0.7737211585044861,ESS4,S2,S,False
safety_component,Safety Assessment & Standards,0.6142138838768005,ESS4,S2,S,False
safety_improvement,Safety Assessment & Standards,0.8722020983695984,ESS4,S2,S,False
safety_issues,Safety Assessment & Standards,0.8476668000221252,ESS4,S2,S,False
safety_management,Safety Assessment & Standards,0.8551868796348572,ESS4,S2,S,False
safety_measures,Safety Assessment & Standards,0.8579129576683044,ESS4,S2,S,False
safety_policy,Safety Assessment & Standards,0.7615972757339478,ESS4,S2,S,False
safety_program,Safety Assessment & Standards,0.7248495817184448,ESS4,S2,S,False
safety_related,Safety Assessment & Standards,0.8207606673240662,ESS4,S2,S,False
safety_study,Safety Assessment & Standards,0.8669572472572327,ESS4,S2,S,False
salaries,Labor Management & Employment,0.48711973428726196,ESS2,S1,S,False
salary,Labor Management & Employment,0.5050935745239258,ESS2,S1,S,False
salinity,Water Resources & Conservation,0.42297524213790894,ESS3_R,E2,E,False
sanction,Accountability & Integrity,0.608454167842865,DIM8_9,G5,G,False
sanctions,Anti-Corruption,0.5559239387512207,DIM8_9,G5,G,False
sanitation,Waste Management & Disposal,0.5582341551780701,ESS3_P,E1,E,False
sanitation_facilities,Waste Management & Disposal,0.57598477602005,ESS3_P,E1,E,False
saplings,Forestry & Forest Management,0.5747871398925781,ESS6,E3,E,False
satisfactory_financial_performance,Fiscal Management & Sustainability,0.5506473183631897,DIM2_3,G2,G,False
satisfactory_performance,Operations & Performance,0.5305458903312683,DIM7,G4,G,False
satisfactory_quality,Safety Assessment & Standards,0.517713189125061,ESS4,S2,S,False
scrutiny,Accountability & Integrity,0.5200732946395874,DIM8_9,G5,G,False
secretarial,Labor Management & Employment,0.5176724195480347,ESS2,S1,S,False
secretaries,Labor Management & Employment,0.5024038553237915,ESS2,S1,S,False
sector_financing,Fiscal Management & Sustainability,0.5930516123771667,DIM2_3,G2,G,False
sector_institutions,Legal & Law,0.5839526653289795,DIM1,G1,G,False
sector_investment,Fiscal Management & Sustainability,0.5319840908050537,DIM2_3,G2,G,False
sector_investments,Fiscal Management & Sustainability,0.49400946497917175,DIM2_3,G2,G,False
sector_policies,Legal & Law,0.5697188377380371,DIM1,G1,G,False
sector_policy,Legal & Law,0.6088073253631592,DIM1,G1,G,False
sector_reform,Legal & Law,0.6290884613990784,DIM1,G1,G,False
sector_restructuring,Legal & Law,0.5499134063720703,DIM1,G1,G,False
sector_strategy,Strategic Plan,0.5796678066253662,DIM1,G1,G,False
security,Workplace Health & Safety,0.5440186858177185,ESS2,S1,S,False
sedimentation,Habitats & Ecosystems,0.41223207116127014,ESS6,E3,E,False
sediments,Habitats & Ecosystems,0.4964137077331543,ESS6,E3,E,False
selection,Bidding & Contract Management,0.4014647901058197,DIM6,G3,G,False
selection_criteria,Bidding & Contract Management,0.4191769063472748,DIM6,G3,G,False
selection_process,Bidding & Contract Management,0.45837315917015076,DIM6,G3,G,False
self_accounting,Operations & Performance,0.5835818648338318,DIM7,G4,G,False
self_employment,Labor Management & Employment,0.5688746571540833,ESS2,S1,S,False
self_finance,Fiscal Management & Sustainability,0.598595380783081,DIM2_3,G2,G,False
self_financed,Fiscal Management & Sustainability,0.5119572877883911,DIM2_3,G2,G,False
self_financing,Fiscal Management & Sustainability,0.5197116732597351,DIM2_3,G2,G,False
self_financing_ratio,Fiscal Management & Sustainability,0.44116902351379395,DIM2_3,G2,G,False
self_sufficiency,Economic Efficiency & Benefits,0.4513744115829468,DIM2_3,G2,G,False
self_sufficient,Economic Efficiency & Benefits,0.4621032178401947,DIM2_3,G2,G,False
self_supplied,Bidding & Contract Management,0.43573129177093506,DIM6,G3,G,False
self_supply,Energy Efficiency,0.42991283535957336,ESS3_R,E2,E,False
self_sustaining,Fiscal Management & Sustainability,0.4322943091392517,DIM2_3,G2,G,False
sellers,Bidding & Contract Management,0.479390025138855,DIM6,G3,G,False
senior_management,Labor Management & Employment,0.5453270673751831,ESS2,S1,S,False
septic,Disease & Health Risks,0.4152325987815857,ESS4,S2,S,False
septic_tank,Water Resources & Conservation,0.5459958910942078,ESS3_R,E2,E,False
septic_tanks,Water Resources & Conservation,0.5285201072692871,ESS3_R,E2,E,False
service_contract,Bidding & Contract Management,0.5084032416343689,DIM6,G3,G,False
service_providers,Bidding & Contract Management,0.4685591459274292,DIM6,G3,G,False
service_quality,Safety Assessment & Standards,0.5812456607818604,ESS4,S2,S,False
settlement,Dispute Resolution,0.5153440237045288,DIM7,G4,G,False
settlements,Land Acquisition & Property Rights,0.5393954515457153,ESS5,S3,S,False
severity,Workplace Health & Safety,0.5016902685165405,ESS2,S1,S,False
sewage_treatment,Water Resources & Conservation,0.6156702637672424,ESS3_R,E2,E,False
sewerage_services,Water Resources & Conservation,0.5143753290176392,ESS3_R,E2,E,False
sewerage_system,Water Resources & Conservation,0.583989679813385,ESS3_R,E2,E,False
sewerage_systems,Water Resources & Conservation,0.5743654370307922,ESS3_R,E2,E,False
sewers,Waste Management & Disposal,0.44668713212013245,ESS3_P,E1,E,False
sex,Workplace Health & Safety,0.5498823523521423,ESS2,S1,S,False
shaman,Indigenous Peoples,0.47931236028671265,ESS7,S4,S,False
shareholders,Fiscal Management & Sustainability,0.4008741080760956,DIM2_3,G2,G,False
sheep,Species & Wildlife,0.4975128173828125,ESS6,E3,E,False
shifts,Labor Management & Employment,0.5011742115020752,ESS2,S1,S,False
shopping_procedures,Procurement Systems & Processes,0.5679718852043152,DIM6,G3,G,False
short_listed,Bidding & Contract Management,0.44309595227241516,DIM6,G3,G,False
short_listing,Bidding & Contract Management,0.41194480657577515,DIM6,G3,G,False
shortfalls,Fiscal Management & Sustainability,0.42924949526786804,DIM2_3,G2,G,False
shrubs,Forestry & Forest Management,0.5745799541473389,ESS6,E3,E,False
signatories,Bidding & Contract Management,0.4214649796485901,DIM6,G3,G,False
single_buyer,Bidding & Contract Management,0.5274927616119385,DIM6,G3,G,False
sludge_treatment,Waste Management & Disposal,0.5718661546707153,ESS3_P,E1,E,False
small_hydro,Water Resources & Conservation,0.5826306939125061,ESS3_R,E2,E,False
small_hydropower,Water Resources & Conservation,0.5618577599525452,ESS3_R,E2,E,False
small_power,Energy Efficiency,0.494649738073349,ESS3_R,E2,E,False
social_safeguard,Emergency Response & Security,0.5796759128570557,ESS4,S2,S,False
social_safeguards,Emergency Response & Security,0.5879234075546265,ESS4,S2,S,False
societies,Indigenous Peoples,0.5292134881019592,ESS7,S4,S,False
socio_economics,Economic Efficiency & Benefits,0.5814551711082458,DIM2_3,G2,G,False
socio_environmental,Habitats & Ecosystems,0.6533440351486206,ESS6,E3,E,False
soil,Forestry & Forest Management,0.4768899083137512,ESS6,E3,E,False
soil_erosion,Habitats & Ecosystems,0.5722576975822449,ESS6,E3,E,False
soils,Forestry & Forest Management,0.48423048853874207,ESS6,E3,E,False
solar_energy,Energy Efficiency,0.8032600283622742,ESS3_R,E2,E,False
solar_thermal,Energy Efficiency,0.6846573352813721,ESS3_R,E2,E,False
solicitation,Bidding & Contract Management,0.5348036885261536,DIM6,G3,G,False
solid_waste,Waste Management & Disposal,0.738477885723114,ESS3_P,E1,E,False
solid_waste_collection,Waste Management & Disposal,0.7099177837371826,ESS3_P,E1,E,False
solid_waste_disposal,Waste Management & Disposal,0.7553731799125671,ESS3_P,E1,E,False
solid_waste_management,Waste Management & Disposal,0.6601227521896362,ESS3_P,E1,E,False
solid_wastes,Waste Management & Disposal,0.7508771419525146,ESS3_P,E1,E,False
specialization,Institutional Capacity,0.412264347076416,DIM1,G1,G,False
species,Species & Wildlife,0.7221255898475647,ESS6,E3,E,False
sponsors,Bidding & Contract Management,0.4153370261192322,DIM6,G3,G,False
squatters,Land Acquisition & Property Rights,0.47304654121398926,ESS5,S3,S,False
