term,subcategory,subcat_sim,category,category_display,pillar,is_seed,x,y
power_systems,Energy Efficiency,0.6610069870948792,ESS3_R,E2,E,False,-19.095263,52.40034
power_transfer,Energy Efficiency,0.5915776491165161,ESS3_R,E2,E,False,-19.712013,57.608925
power_transmission,Energy Efficiency,0.5773928165435791,ESS3_R,E2,E,False,-19.427801,57.744244
power_utilities,Energy Efficiency,0.6809791922569275,ESS3_R,E2,E,False,-18.207458,52.89594
pre_appraisal,Bidding & Contract Management,0.5116057395935059,DIM6,G3,G,False,-6.6901517,-60.712063
pre_approved,Bidding & Contract Management,0.5249840021133423,DIM6,G3,G,False,-19.929184,-12.230476
pre_conditions,Bidding & Contract Management,0.45472219586372375,DIM6,G3,G,False,-18.866755,-11.471578
pre_determined,Bidding & Contract Management,0.4870002567768097,DIM6,G3,G,False,-18.60695,-12.525132
pre_established,Bidding & Contract Management,0.4919508099555969,DIM6,G3,G,False,-19.303278,-12.467586
pre_identified,Bidding & Contract Management,0.451996773481369,DIM6,G3,G,False,-19.025312,-12.826955
pre_paid,Bidding & Contract Management,0.5265703201293945,DIM6,G3,G,False,-20.717329,-13.117687
pre_project,Bidding & Contract Management,0.4940771460533142,DIM6,G3,G,False,-18.807209,-23.5393
pre_qualified,Bidding & Contract Management,0.47794264554977417,DIM6,G3,G,False,-20.105896,-11.863348
pre_selected,Bidding & Contract Management,0.4818536639213562,DIM6,G3,G,False,-18.350874,-12.536525
precautionary,Accidents & Hazards,0.52195143699646,ESS4,S2,S,False,-13.820631,17.379688
prefectural,Institutional Capacity,0.4021907150745392,DIM1,G1,G,False,0.61308986,-17.655865
preservation,Waste Management & Disposal,0.49654072523117065,ESS3_P,E1,E,False,24.789722,11.444992
price_adjustment,Cost Analysis & Valuation,0.43965667486190796,DIM2_3,G2,G,False,-35.62144,-21.447529
price_contingencies,Cost Analysis & Valuation,0.5561739206314087,DIM2_3,G2,G,False,-35.716557,-21.361197
price_escalation,Cost Analysis & Valuation,0.4845358729362488,DIM2_3,G2,G,False,-34.446983,-21.549404
price_increases,Cost Analysis & Valuation,0.4677961468696594,DIM2_3,G2,G,False,-34.311474,-21.714241
private_capital,Bidding & Contract Management,0.5323765873908997,DIM6,G3,G,False,-14.1948805,-33.952454
private_finance,Fiscal Management & Sustainability,0.5729678869247437,DIM2_3,G2,G,False,-14.505103,-34.68062
private_investment,Bidding & Contract Management,0.5633161664009094,DIM6,G3,G,False,-13.477861,-34.665936
private_investments,Bidding & Contract Management,0.5378692746162415,DIM6,G3,G,False,-13.579315,-34.74703
private_investors,Bidding & Contract Management,0.5722024440765381,DIM6,G3,G,False,-13.836968,-34.355904
private_land,Land Acquisition & Property Rights,0.7323145270347595,ESS5,S3,S,False,22.923521,23.030176
private_partnerships,Bidding & Contract Management,0.548292875289917,DIM6,G3,G,False,-12.336169,-33.34243
private_sector,Labor Management & Employment,0.5942941904067993,ESS2,S1,S,False,-10.29602,-32.122852
private_sector_financing,Fiscal Management & Sustainability,0.5733218789100647,DIM2_3,G2,G,False,-9.89802,-33.720745
private_sector_investment,Fiscal Management & Sustainability,0.5231491327285767,DIM2_3,G2,G,False,-10.528557,-34.127056
private_sector_investments,Fiscal Management & Sustainability,0.5247594118118286,DIM2_3,G2,G,False,-10.5806675,-34.1423
private_sector_management,Labor Management & Employment,0.5184164643287659,ESS2,S1,S,False,-9.629022,-32.078026
privately_owned,Bidding & Contract Management,0.5002686977386475,DIM6,G3,G,False,-16.57354,-32.101883
privatization,Bidding & Contract Management,0.43811047077178955,DIM6,G3,G,False,-11.287237,-29.799292
pro_forma,Bidding & Contract Management,0.48508504033088684,DIM6,G3,G,False,-19.506512,-22.535456
pro_poor,Economic Efficiency & Benefits,0.5115921497344971,DIM2_3,G2,G,False,-21.509731,-22.819395
procurement_actions,Procurement Systems & Processes,0.8217423558235168,DIM6,G3,G,False,3.9408312,-56.020065
procurement_activities,Procurement Systems & Processes,0.8453767895698547,DIM6,G3,G,False,3.61345,-55.820255
procurement_agent,Procurement Systems & Processes,0.799076497554779,DIM6,G3,G,False,4.2730055,-50.138966
procurement_arrangements,Procurement Systems & Processes,0.8795421123504639,DIM6,G3,G,False,5.221606,-53.190105
procurement_assessment,Procurement Systems & Processes,0.8246671557426453,DIM6,G3,G,False,1.9881314,-55.31341
procurement_capacity,Procurement Systems & Processes,0.769932746887207,DIM6,G3,G,False,0.58440614,-56.259605
procurement_capacity_assessment,Procurement Systems & Processes,0.7118256092071533,DIM6,G3,G,False,0.6136092,-56.26976
procurement_guidelines,Procurement Systems & Processes,0.8702624440193176,DIM6,G3,G,False,5.7285237,-54.359848
procurement_management,Procurement Systems & Processes,0.895594596862793,DIM6,G3,G,False,2.7247813,-52.67402
procurement_method,Procurement Systems & Processes,0.8838977813720703,DIM6,G3,G,False,5.185539,-55.155777
procurement_methods,Procurement Systems & Processes,0.906090259552002,DIM6,G3,G,False,5.0178943,-55.002964
procurement_packages,Procurement Systems & Processes,0.8301599621772766,DIM6,G3,G,False,6.6459227,-52.72221
procurement_plan,Procurement Systems & Processes,0.8673243522644043,DIM6,G3,G,False,5.436142,-52.546635
procurement_plans,Procurement Systems & Processes,0.8582723140716553,DIM6,G3,G,False,5.5007205,-52.551735
procurement_procedures,Procurement Systems & Processes,0.9227769374847412,DIM6,G3,G,False,4.7633343,-54.23437
procurement_process,Procurement Systems & Processes,0.9182761907577515,DIM6,G3,G,False,4.090654,-54.710506
procurement_processes,Procurement Systems & Processes,0.9177877306938171,DIM6,G3,G,False,4.03412,-54.78722
procurement_related,Procurement Systems & Processes,0.8546819686889648,DIM6,G3,G,False,2.0905342,-52.88953
procurement_risk,Procurement Systems & Processes,0.7855981588363647,DIM6,G3,G,False,-0.42508435,-53.710842
procurement_specialist,Procurement Systems & Processes,0.8431620001792908,DIM6,G3,G,False,3.6301284,-50.9626
procurement_staff,Procurement Systems & Processes,0.807765007019043,DIM6,G3,G,False,3.5094824,-50.38415
procurement_supervision,Procurement Systems & Processes,0.8053460121154785,DIM6,G3,G,False,5.2996817,-50.84054
procurement_supervision_missions,Procurement Systems & Processes,0.751340925693512,DIM6,G3,G,False,5.6926317,-50.724754
procurement_system,Procurement Systems & Processes,0.9085050821304321,DIM6,G3,G,False,4.021882,-52.9663
procurement_training,Procurement Systems & Processes,0.7982173562049866,DIM6,G3,G,False,4.1942277,-51.479736
procurements,Procurement Systems & Processes,0.8464548587799072,DIM6,G3,G,False,1.8470091,-53.39016
productivity,Economic Efficiency & Benefits,0.611825704574585,DIM2_3,G2,G,False,16.368866,-15.373453
profession,Labor Management & Employment,0.5567736029624939,ESS2,S1,S,False,-25.800146,-3.1095674
profit,Economic Efficiency & Benefits,0.4625711441040039,DIM2_3,G2,G,False,-44.332687,-15.805762
profit_making,Economic Efficiency & Benefits,0.5718665719032288,DIM2_3,G2,G,False,-42.570583,-16.63514
profit_oriented,Economic Efficiency & Benefits,0.6271443963050842,DIM2_3,G2,G,False,-42.450783,-16.584345
profitability,Fiscal Management & Sustainability,0.4916958808898926,DIM2_3,G2,G,False,-43.91409,-15.157384
profitable,Fiscal Management & Sustainability,0.4581625163555145,DIM2_3,G2,G,False,-44.051548,-15.854204
profits,Economic Efficiency & Benefits,0.47345471382141113,DIM2_3,G2,G,False,-44.34368,-15.820436
prohibition,Workplace Health & Safety,0.513298749923706,ESS2,S1,S,False,-5.837155,-3.8872356
project_coordination,Institutional Capacity,0.5598393678665161,DIM1,G1,G,False,7.2446246,-21.333296
project_cost,Cost Analysis & Valuation,0.6018850207328796,DIM2_3,G2,G,False,-27.253216,-30.485237
project_cost_estimate,Cost Analysis & Valuation,0.6108848452568054,DIM2_3,G2,G,False,-26.210745,-29.992167
project_cost_estimates,Cost Analysis & Valuation,0.6079071164131165,DIM2_3,G2,G,False,-26.16604,-30.00198
project_cost_net,Cost Analysis & Valuation,0.6417421698570251,DIM2_3,G2,G,False,-26.977982,-29.581244
project_costs,Cost Analysis & Valuation,0.6221164464950562,DIM2_3,G2,G,False,-27.210285,-30.551586
project_feasibility,Cost Analysis & Valuation,0.4573845863342285,DIM2_3,G2,G,False,32.39233,-29.269598
project_feasibility_study,Cost Analysis & Valuation,0.48984795808792114,DIM2_3,G2,G,False,32.507164,-29.231388
project_procurement,Procurement Systems & Processes,0.8569909334182739,DIM6,G3,G,False,3.2524092,-52.318207
project_resettlement,Displacement & Resettlement,0.7446752190589905,ESS5,S3,S,False,40.633034,-18.675177
project_risk,Safety Assessment & Standards,0.6167231202125549,ESS4,S2,S,False,-17.187195,24.17593
project_risks,Safety Assessment & Standards,0.6468706130981445,ESS4,S2,S,False,-17.206453,24.176243
promoter,Bidding & Contract Management,0.42506998777389526,DIM6,G3,G,False,-40.02397,-0.47399154
promoters,Bidding & Contract Management,0.441150039434433,DIM6,G3,G,False,-40.11922,-0.63213617
promotion,Labor Management & Employment,0.5028946995735168,ESS2,S1,S,False,-34.818203,1.0843426
promotions,Labor Management & Employment,0.4894672632217407,ESS2,S1,S,False,-34.835842,1.053518
promulgation,Bidding & Contract Management,0.4236418902873993,DIM6,G3,G,False,-56.588593,-25.65414
properties,Land Acquisition & Property Rights,0.4530887007713318,ESS5,S3,S,False,19.465754,20.799595
property,Land Acquisition & Property Rights,0.5981799364089966,ESS5,S3,S,False,19.515953,20.771282
proposal,Bidding & Contract Management,0.48788681626319885,DIM6,G3,G,False,-36.424183,5.45344
proposals,Bidding & Contract Management,0.536453127861023,DIM6,G3,G,False,-36.48044,5.4309793
protection,Workplace Health & Safety,0.5762969851493835,ESS2,S1,S,False,-15.098681,16.316467
protection_measures,Emergency Response & Security,0.6118017435073853,ESS4,S2,S,False,-18.698483,17.167526
protection_works,Emergency Response & Security,0.5533866882324219,ESS4,S2,S,False,-18.899788,16.978025
protective,Workplace Health & Safety,0.5510014295578003,ESS2,S1,S,False,-14.924973,16.423887
protests,Grievance Mechanisms,0.5822393298149109,ESS2,S1,S,False,-2.6028354,11.388739
provider,Bidding & Contract Management,0.43280115723609924,DIM6,G3,G,False,-45.4075,0.25334772
providers,Bidding & Contract Management,0.4367419481277466,DIM6,G3,G,False,-45.40223,0.24923714
public_awareness,Transparency & Disclosure,0.6015108227729797,DIM8_9,G5,G,False,-9.618855,-16.13912
public_budget,Fiscal Management & Sustainability,0.6947817206382751,DIM2_3,G2,G,False,-33.710373,-37.660954
public_enterprises,Procurement Systems & Processes,0.504542887210846,DIM6,G3,G,False,-11.656049,-31.604881
public_expenditure,Fiscal Management & Sustainability,0.7502241730690002,DIM2_3,G2,G,False,-34.661324,-36.985733
public_financial_management,Fiscal Management & Sustainability,0.60328608751297,DIM2_3,G2,G,False,-21.476505,-49.46433
public_funding,Fiscal Management & Sustainability,0.6494711637496948,DIM2_3,G2,G,False,-23.423628,-35.503757
public_health,Workplace Health & Safety,0.613029956817627,ESS2,S1,S,False,36.629715,4.133225
public_information,Transparency & Disclosure,0.6724779009819031,DIM8_9,G5,G,False,-9.511476,-15.654579
public_institutions,Institutional Capacity,0.5900468826293945,DIM1,G1,G,False,-3.4269736,-26.430565
public_interest,Anti-Corruption,0.5159918069839478,DIM8_9,G5,G,False,-13.140711,-31.40527
public_investment,Fiscal Management & Sustainability,0.5820505619049072,DIM2_3,G2,G,False,-12.567183,-34.8754
public_private_partnership,Strategic Plan,0.5068004727363586,DIM1,G1,G,False,-11.724019,-33.013466
public_procurement,Procurement Systems & Processes,0.8366819024085999,DIM6,G3,G,False,1.9580938,-51.603943
public_sector,Labor Management & Employment,0.5962139368057251,ESS2,S1,S,False,-8.935275,-30.935474
public_sector_management,Labor Management & Employment,0.5101662874221802,ESS2,S1,S,False,-9.03641,-31.30674
public_security,Emergency Response & Security,0.5997469425201416,ESS4,S2,S,False,-20.456816,14.412014
public_utilities,Energy Efficiency,0.4902765452861786,ESS3_R,E2,E,False,-23.129112,48.614136
publicly_owned,Land Acquisition & Property Rights,0.5160596966743469,ESS5,S3,S,False,-16.608408,-32.19234
pump_station,Water Resources & Conservation,0.492983341217041,ESS3_R,E2,E,False,11.273494,62.910866
pump_stations,Water Resources & Conservation,0.5168063044548035,ESS3_R,E2,E,False,11.274533,62.937565
pumping_stations,Water Resources & Conservation,0.5078065991401672,ESS3_R,E2,E,False,11.295113,62.96325
purchase_price,Bidding & Contract Management,0.4895889163017273,DIM6,G3,G,False,-38.972137,-22.54001
purchasers,Bidding & Contract Management,0.5159317255020142,DIM6,G3,G,False,-46.345825,-4.9944205
pursuant,Accountability & Integrity,0.4288591146469116,DIM8_9,G5,G,False,-2.1803238,-1.5327059
qualified_staff,Labor Management & Employment,0.5612474083900452,ESS2,S1,S,False,-9.926929,-25.310177
quality_based,Safety Assessment & Standards,0.5686540603637695,ESS4,S2,S,False,17.251564,-26.809574
quality_control,Safety Assessment & Standards,0.6580149531364441,ESS4,S2,S,False,17.336845,-27.697264
quality_infrastructure,Safety Assessment & Standards,0.600513219833374,ESS4,S2,S,False,18.132387,-28.658377
quality_management,Safety Assessment & Standards,0.6671691536903381,ESS4,S2,S,False,17.523212,-28.142776
quality_monitoring,Safety Assessment & Standards,0.6328170299530029,ESS4,S2,S,False,17.73692,-27.374018
quality_standards,Safety Assessment & Standards,0.6350197792053223,ESS4,S2,S,False,16.298943,-27.226822
rabbit,Species & Wildlife,0.48915937542915344,ESS6,E3,E,False,45.993443,25.102749
radiation,Workplace Health & Safety,0.5064733028411865,ESS2,S1,S,False,6.3231597,30.724968
rainwater,Water Resources & Conservation,0.599183976650238,ESS3_R,E2,E,False,30.973515,45.217793
rapid_economic_growth,Economic Efficiency & Benefits,0.5013235807418823,DIM2_3,G2,G,False,-31.535414,-12.889624
raw_material,Raw Material Use,0.8573684096336365,ESS3_R,E2,E,False,10.754416,42.4994
raw_water,Water Resources & Conservation,0.6692837476730347,ESS3_R,E2,E,False,20.346804,55.50936
re_bidding,Bidding & Contract Management,0.6059671640396118,DIM6,G3,G,False,4.494502,-65.79107
re_disclosed,Transparency & Disclosure,0.6206523180007935,DIM8_9,G5,G,False,-11.182515,-14.022567
re_establish,Displacement & Resettlement,0.588956356048584,ESS5,S3,S,False,36.814915,-18.328283
re_establishing,Displacement & Resettlement,0.5749751925468445,ESS5,S3,S,False,36.832993,-18.317154
re_establishment,Displacement & Resettlement,0.5919314026832581,ESS5,S3,S,False,36.716335,-18.362783
re_financing,Fiscal Management & Sustainability,0.5409929156303406,DIM2_3,G2,G,False,-32.12187,-46.872337
re_tendered,Bidding & Contract Management,0.5755112171173096,DIM6,G3,G,False,9.446196,-60.99488
re_used,Waste Management & Disposal,0.4183165729045868,ESS3_P,E1,E,False,25.013506,-14.675077
receipt,Bidding & Contract Management,0.4410236179828644,DIM6,G3,G,False,-53.258064,-26.396482
recession,Fiscal Management & Sustainability,0.49027717113494873,DIM2_3,G2,G,False,-32.313675,-10.994238
reclamation,Waste Management & Disposal,0.5202555060386658,ESS3_P,E1,E,False,38.82087,-15.41619
reconciliation,Dispute Resolution,0.5684062838554382,DIM7,G4,G,False,-14.595101,1.7660865
reconciliations,Dispute Resolution,0.5508956909179688,DIM7,G4,G,False,-14.603986,1.7469158
record_keeping,Operations & Performance,0.6642667651176453,DIM7,G4,G,False,-0.1211167,-36.685047
recruitment,Labor Management & Employment,0.49526870250701904,ESS2,S1,S,False,-31.87488,-0.97507554
redeployment,Displacement & Resettlement,0.6061335802078247,ESS5,S3,S,False,42.037098,-14.18914
refinement,Dispute Resolution,0.45276176929473877,DIM7,G4,G,False,-19.392197,2.8436058
refinements,Dispute Resolution,0.4451357126235962,DIM7,G4,G,False,-19.382687,2.86562
refineries,Emissions & Hazardous Pollutants,0.4394483268260956,ESS3_P,E1,E,False,2.6692355,36.834877
reforestation,Forestry & Forest Management,0.7287070751190186,ESS6,E3,E,False,37.47459,24.227531
refusal,Accountability & Integrity,0.4322938919067383,DIM8_9,G5,G,False,-6.456569,6.423776
regional_electricity,Energy Efficiency,0.5539332032203674,ESS3_R,E2,E,False,-19.23564,49.503235
regional_power,Energy Efficiency,0.5152491331100464,ESS3_R,E2,E,False,-19.587347,49.490696
regulation,Accountability & Integrity,0.5071080327033997,DIM8_9,G5,G,False,-4.113623,-6.624251
regulations,Accountability & Integrity,0.5189893841743469,DIM8_9,G5,G,False,-4.2780733,-6.061994
regulator,Operations & Performance,0.471566766500473,DIM7,G4,G,False,-3.5859756,-7.7103963
regulators,Operations & Performance,0.4719361960887909,DIM7,G4,G,False,-3.6699958,-7.563082
regulatory,Accountability & Integrity,0.48356255888938904,DIM8_9,G5,G,False,-4.306487,-6.8113065
regulatory_agency,Operations & Performance,0.589833676815033,DIM7,G4,G,False,-3.9531498,-9.875185
regulatory_authorities,Bidding & Contract Management,0.5299062132835388,DIM6,G3,G,False,-4.130894,-10.080335
regulatory_authority,Operations & Performance,0.5482152700424194,DIM7,G4,G,False,-4.139081,-9.968457
regulatory_framework,Legal & Law,0.5987439751625061,DIM1,G1,G,False,-5.184828,-9.551124
regulatory_regime,Operations & Performance,0.5457280278205872,DIM7,G4,G,False,-4.8010974,-9.696945
reimbursement,Grievance Mechanisms,0.4943498373031616,ESS2,S1,S,False,-52.93722,-27.718414
reimbursements,Grievance Mechanisms,0.4636199474334717,ESS2,S1,S,False,-52.941624,-27.763235
reinvestment,Fiscal Management & Sustainability,0.5162137746810913,DIM2_3,G2,G,False,-47.978016,-20.763401
relics,Cultural Heritage,0.5061763525009155,ESS8,S5,S,False,20.226316,8.177327
relocation,Displacement & Resettlement,0.5651757717132568,ESS5,S3,S,False,41.586388,-12.355255
